surveyid;qidx;question;finished;audio-counter;audio-file;reliable;kompetent;credible;sympatic;dialect;pleasant;natural;liked;aigen;easyunterrstand;uncomplicated;informed;attention;reliable-counter;kompetent-counter;credible-counter;sympatic-counter;dialect-counter;pleasant-counter;natural-counter;liked-counter;aigen-counter;easyunterrstand-counter;uncomplicated-counter;informed-counter;attention-counter;surveyid;created;questions;complete;age;dv;dr;email;Male;Female;Vorarlberg;Swiss;StandardGerman;age_r;participant_region;participant_country;speaker_region;reliable_n;kompetent_N;credible_n;sympatic_n;dialect_n;pleasant_n;natural_n;liked_n;aigen_n;easyunterrstand_n;uncomplicated_n;informed_n;attention_n
Tgj01rZxV62Et_BEeqEQ_Yy8jjujd4RZRs7meqP_;3;N04;2026-02-21 22:48:43;1;n04_sttall_m_v2.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-2;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;Tgj01rZxV62Et_BEeqEQ_Yy8jjujd4RZRs7meqP_;2026-02-21 22:47:17;"[""N01"",""Q01"",""N04""]";1;age-3;dv-7;vbg;;1;;;1;;41 - 60;Vorarlberg;AT;Schweiz;6;6;6;6;6;6;6;6;1;6;6;6;6
TNDz55d5O7_V4wf4sYzrfMKELrI52PsrHLWSsg3x;1;N04;2025-11-28 20:11:02;2;n04_kartoffel_f.mp3;reliable-2;kompetent-3;credible-2;sympatic-1;dialect-3;pleasant-2;natural-1;liked-2;aigen-7;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;2;1;1;1;3;1;1;1;1;TNDz55d5O7_V4wf4sYzrfMKELrI52PsrHLWSsg3x;2025-11-28 20:08:28;"[""N04"",""Q01"",""N01""]";1;age-3;dv-6;vbg;;;1;;;1;41 - 60;Vorarlberg;AT;Hochdeutsch;1;2;1;0;2;1;0;1;6;6;6;6;6
TNDz55d5O7_V4wf4sYzrfMKELrI52PsrHLWSsg3x;2;Q01;2025-11-28 20:12:16;1;q01_sttall_f.mp3;reliable-5;kompetent-6;credible-6;sympatic-5;dialect-7;pleasant-5;natural-4;liked-5;aigen-5;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;2;1;0;1;1;2;1;1;1;TNDz55d5O7_V4wf4sYzrfMKELrI52PsrHLWSsg3x;2025-11-28 20:08:28;"[""N04"",""Q01"",""N01""]";1;age-3;dv-6;vbg;;;1;;1;;41 - 60;Vorarlberg;AT;Schweiz;4;5;5;4;6;4;3;4;4;6;6;6;6
TNDz55d5O7_V4wf4sYzrfMKELrI52PsrHLWSsg3x;3;N01;2025-11-28 20:13:05;1;n01_sttall_m.mp3;reliable-6;kompetent-6;credible-6;sympatic-5;dialect-6;pleasant-4;natural-5;liked-4;aigen-2;easyunterrstand-2;uncomplicated-2;informed-2;attention-6;1;1;1;1;1;0;1;0;1;1;2;1;1;TNDz55d5O7_V4wf4sYzrfMKELrI52PsrHLWSsg3x;2025-11-28 20:08:28;"[""N04"",""Q01"",""N01""]";1;age-3;dv-6;vbg;;1;;;1;;41 - 60;Vorarlberg;AT;Schweiz;5;5;5;4;5;3;4;3;1;1;1;1;5
toAivJJXkWEpghGxjbM_OK_0Ie2AzivOaGyjLpFG;1;N04;2026-02-23 20:26:50;1;n04_vorarlbb_f_v3.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-5;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;toAivJJXkWEpghGxjbM_OK_0Ie2AzivOaGyjLpFG;2026-02-23 20:25:01;"[""N04"",""N01"",""Q01""]";1;age-3;dv-7;vbg;;;1;1;;;41 - 60;Vorarlberg;AT;Vorarlberg;6;6;6;6;4;6;6;6;0;6;6;6;6
toAivJJXkWEpghGxjbM_OK_0Ie2AzivOaGyjLpFG;2;N01;2026-02-23 20:28:00;1;n01_vorarlbb_m_v2.mp3;reliable-4;kompetent-5;credible-5;sympatic-5;dialect-3;pleasant-6;natural-4;liked-4;aigen-1;easyunterrstand-6;uncomplicated-6;informed-6;attention-6;1;1;1;1;1;1;0;1;1;1;1;1;1;toAivJJXkWEpghGxjbM_OK_0Ie2AzivOaGyjLpFG;2026-02-23 20:25:01;"[""N04"",""N01"",""Q01""]";1;age-3;dv-7;vbg;;1;;1;;;41 - 60;Vorarlberg;AT;Vorarlberg;3;4;4;4;2;5;3;3;0;5;5;5;5
toAivJJXkWEpghGxjbM_OK_0Ie2AzivOaGyjLpFG;3;Q01;2026-02-23 20:29:01;1;q01_sttall_m.mp3;reliable-7;kompetent-4;credible-7;sympatic-7;dialect-4;pleasant-7;natural-7;liked-7;aigen-4;easyunterrstand-6;uncomplicated-6;informed-6;attention-6;1;0;1;1;1;1;1;1;1;1;1;1;1;toAivJJXkWEpghGxjbM_OK_0Ie2AzivOaGyjLpFG;2026-02-23 20:25:01;"[""N04"",""N01"",""Q01""]";1;age-3;dv-7;vbg;;1;;;1;;41 - 60;Vorarlberg;AT;Schweiz;6;3;6;6;3;6;6;6;3;5;5;5;5
TOJw_c-lakKgjeSRlQy2J__H2Mo2wg5nhqu1fpty;1;Q01;2025-12-12 21:24:27;2;q01_vorarlbb_f_v3.mp3;reliable-4;kompetent-4;credible-4;sympatic-5;dialect-5;pleasant-5;natural-5;liked-3;aigen-4;easyunterrstand-6;uncomplicated-6;informed-6;attention-6;0;0;0;1;1;1;1;1;0;1;1;1;1;TOJw_c-lakKgjeSRlQy2J__H2Mo2wg5nhqu1fpty;2025-12-12 21:21:51;"[""Q01"",""N04"",""N01""]";1;age-3;dv-6;null;;1;;1;;;41 - 60;Ich m�chte nicht antworten.;null;Vorarlberg;3;3;3;4;4;4;4;2;3;5;5;5;5
TOJw_c-lakKgjeSRlQy2J__H2Mo2wg5nhqu1fpty;2;N04;2025-12-12 21:25:44;2;n04_vorarlbb_m_v2.mp3;reliable-2;kompetent-3;credible-3;sympatic-2;dialect-4;pleasant-2;natural-3;liked-2;aigen-2;easyunterrstand-2;uncomplicated-3;informed-1;attention-4;1;1;1;1;0;1;1;1;1;1;2;1;0;TOJw_c-lakKgjeSRlQy2J__H2Mo2wg5nhqu1fpty;2025-12-12 21:21:51;"[""Q01"",""N04"",""N01""]";1;age-3;dv-6;null;;1;;1;;;41 - 60;Ich m�chte nicht antworten.;null;Vorarlberg;1;2;2;1;3;1;2;1;1;1;2;0;3
TOJw_c-lakKgjeSRlQy2J__H2Mo2wg5nhqu1fpty;3;N01;2025-12-12 21:26:48;2;n01_vorarlbb_f_v2.mp3;reliable-4;kompetent-4;credible-3;sympatic-4;dialect-4;pleasant-3;natural-4;liked-2;aigen-4;easyunterrstand-5;uncomplicated-3;informed-4;attention-3;0;0;1;0;0;1;0;1;0;1;1;0;1;TOJw_c-lakKgjeSRlQy2J__H2Mo2wg5nhqu1fpty;2025-12-12 21:21:51;"[""Q01"",""N04"",""N01""]";1;age-3;dv-6;null;;;1;1;;;41 - 60;Ich m�chte nicht antworten.;null;Vorarlberg;3;3;2;3;3;2;3;1;3;4;2;3;2
ttB_sYGjx3erLLL3n3x--4WXWWFpgDVIkYd0KUNT;1;Q01;2026-02-22 11:11:01;1;q01_vorarlbb_f_v2.mp3;reliable-2;kompetent-3;credible-2;sympatic-3;dialect-1;pleasant-3;natural-1;liked-4;aigen-2;easyunterrstand-1;uncomplicated-2;informed-2;attention-4;1;1;1;1;1;1;1;0;1;1;1;1;0;ttB_sYGjx3erLLL3n3x--4WXWWFpgDVIkYd0KUNT;2026-02-22 11:09:35;"[""Q01"",""N04"",""N01""]";1;age-3;dv-7;vbg;;;1;1;;;41 - 60;Vorarlberg;AT;Vorarlberg;1;2;1;2;0;2;0;3;1;0;1;1;3
ttB_sYGjx3erLLL3n3x--4WXWWFpgDVIkYd0KUNT;2;N04;2026-02-22 11:11:59;1;n04_vorarlbb_f_v3.mp3;reliable-1;kompetent-2;credible-2;sympatic-2;dialect-1;pleasant-2;natural-1;liked-1;aigen-7;easyunterrstand-4;uncomplicated-3;informed-3;attention-3;1;1;1;1;1;1;1;1;1;0;1;1;1;ttB_sYGjx3erLLL3n3x--4WXWWFpgDVIkYd0KUNT;2026-02-22 11:09:35;"[""Q01"",""N04"",""N01""]";1;age-3;dv-7;vbg;;;1;1;;;41 - 60;Vorarlberg;AT;Vorarlberg;0;1;1;1;0;1;0;0;6;3;2;2;2
ttB_sYGjx3erLLL3n3x--4WXWWFpgDVIkYd0KUNT;3;N01;2026-02-22 11:13:01;1;n01_vorarlbb_f_v2.mp3;reliable-3;kompetent-2;credible-3;sympatic-2;dialect-1;pleasant-2;natural-1;liked-1;aigen-7;easyunterrstand-3;uncomplicated-3;informed-3;attention-4;1;1;2;1;1;2;1;1;1;3;1;1;0;ttB_sYGjx3erLLL3n3x--4WXWWFpgDVIkYd0KUNT;2026-02-22 11:09:35;"[""Q01"",""N04"",""N01""]";1;age-3;dv-7;vbg;;;1;1;;;41 - 60;Vorarlberg;AT;Vorarlberg;2;1;2;1;0;1;0;0;6;2;2;2;3
U-iSjNqqQa9kQ4RjeKE-wSowHRmPnucXi_D7cO7D;1;Q01;2026-02-21 22:44:13;1;q01_sttall_f.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-6;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;U-iSjNqqQa9kQ4RjeKE-wSowHRmPnucXi_D7cO7D;2026-02-21 22:43:28;"[""Q01"",""N04"",""N01""]";1;age-3;dv-7;vbg;;;1;;1;;41 - 60;Vorarlberg;AT;Schweiz;6;6;6;6;6;6;6;6;0;5;6;6;6
U-iSjNqqQa9kQ4RjeKE-wSowHRmPnucXi_D7cO7D;2;N04;2026-02-21 22:44:49;1;n04_sttall_m_v2.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;U-iSjNqqQa9kQ4RjeKE-wSowHRmPnucXi_D7cO7D;2026-02-21 22:43:28;"[""Q01"",""N04"",""N01""]";1;age-3;dv-7;vbg;;1;;;1;;41 - 60;Vorarlberg;AT;Schweiz;6;6;6;6;6;6;6;6;0;6;6;6;6
U-iSjNqqQa9kQ4RjeKE-wSowHRmPnucXi_D7cO7D;3;N01;2026-02-21 22:45:18;1;n01_sttall_m.mp3;reliable-7;kompetent-7;credible-7;sympatic-7;dialect-7;pleasant-7;natural-7;liked-7;aigen-1;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;U-iSjNqqQa9kQ4RjeKE-wSowHRmPnucXi_D7cO7D;2026-02-21 22:43:28;"[""Q01"",""N04"",""N01""]";1;age-3;dv-7;vbg;;1;;;1;;41 - 60;Vorarlberg;AT;Schweiz;6;6;6;6;6;6;6;6;0;6;6;6;6
u1z0ajmRQI-x83nPGzjB-Sz-uJWClr1ZYVKsxmAS;1;N04;2026-02-26 01:10:59;1;n04_kartoffel_f.mp3;reliable-6;kompetent-6;credible-6;sympatic-4;dialect-1;pleasant-6;natural-5;liked-4;aigen-6;easyunterrstand-7;uncomplicated-5;informed-4;attention-3;2;1;1;0;1;1;1;0;1;1;1;0;1;u1z0ajmRQI-x83nPGzjB-Sz-uJWClr1ZYVKsxmAS;2026-02-26 01:09:53;"[""N04"",""N01"",""Q01""]";1;age-2;dv-7;li;;;1;;;1;21 - 40;Liechtenstein;LI;Hochdeutsch;5;5;5;3;0;5;4;3;5;6;4;3;2
u1z0ajmRQI-x83nPGzjB-Sz-uJWClr1ZYVKsxmAS;2;N01;2026-02-26 01:11:50;1;n01_kartoffel_f.mp3;reliable-5;kompetent-5;credible-5;sympatic-4;dialect-1;pleasant-5;natural-5;liked-4;aigen-5;easyunterrstand-5;uncomplicated-4;informed-4;attention-3;1;1;1;0;1;1;1;0;1;1;0;0;1;u1z0ajmRQI-x83nPGzjB-Sz-uJWClr1ZYVKsxmAS;2026-02-26 01:09:53;"[""N04"",""N01"",""Q01""]";1;age-2;dv-7;li;;;1;;;1;21 - 40;Liechtenstein;LI;Hochdeutsch;4;4;4;3;0;4;4;3;4;4;3;3;2
u1z0ajmRQI-x83nPGzjB-Sz-uJWClr1ZYVKsxmAS;3;Q01;2026-02-26 01:12:31;1;q01_sttall_f.mp3;reliable-4;kompetent-5;credible-6;sympatic-7;dialect-7;pleasant-6;natural-7;liked-5;aigen-4;easyunterrstand-6;uncomplicated-5;informed-5;attention-3;0;1;1;1;1;1;1;1;2;1;1;1;1;u1z0ajmRQI-x83nPGzjB-Sz-uJWClr1ZYVKsxmAS;2026-02-26 01:09:53;"[""N04"",""N01"",""Q01""]";1;age-2;dv-7;li;;;1;;1;;21 - 40;Liechtenstein;LI;Schweiz;3;4;5;6;6;5;6;4;3;5;4;4;2
u5veRc5fVaFV5UYeBGalRYUQQ7G1SH9aMYNxYGYr;1;N04;2025-11-28 19:03:38;2;n04_vorarlbb_m_v2.mp3;reliable-5;kompetent-5;credible-5;sympatic-5;dialect-4;pleasant-5;natural-5;liked-5;aigen-4;easyunterrstand-6;uncomplicated-6;informed-6;attention-6;1;1;1;1;0;1;1;1;0;1;1;1;1;u5veRc5fVaFV5UYeBGalRYUQQ7G1SH9aMYNxYGYr;2025-11-28 19:01:26;"[""N04"",""Q01"",""N01""]";1;age-4;dv-7;chrt;;1;;1;;;61 - 80;Schweizer Rheintal;CH;Vorarlberg;4;4;4;4;3;4;4;4;3;5;5;5;5
u5veRc5fVaFV5UYeBGalRYUQQ7G1SH9aMYNxYGYr;2;Q01;2025-11-28 19:04:46;1;q01_vorarlbb_f_v3.mp3;reliable-3;kompetent-5;credible-5;sympatic-3;dialect-3;pleasant-5;natural-5;liked-5;aigen-4;easyunterrstand-6;uncomplicated-6;informed-6;attention-6;1;1;1;1;1;1;1;1;0;1;1;1;1;u5veRc5fVaFV5UYeBGalRYUQQ7G1SH9aMYNxYGYr;2025-11-28 19:01:26;"[""N04"",""Q01"",""N01""]";1;age-4;dv-7;chrt;;1;;1;;;61 - 80;Schweizer Rheintal;CH;Vorarlberg;2;4;4;2;2;4;4;4;3;5;5;5;5
u5veRc5fVaFV5UYeBGalRYUQQ7G1SH9aMYNxYGYr;3;N01;2025-11-28 19:05:44;1;n01_kartoffel_m.mp3;reliable-5;kompetent-5;credible-5;sympatic-4;dialect-3;pleasant-3;natural-3;liked-3;aigen-5;easyunterrstand-6;uncomplicated-6;informed-6;attention-6;1;1;1;2;1;1;1;1;1;2;1;1;1;u5veRc5fVaFV5UYeBGalRYUQQ7G1SH9aMYNxYGYr;2025-11-28 19:01:26;"[""N04"",""Q01"",""N01""]";1;age-4;dv-7;chrt;;1;;;;1;61 - 80;Schweizer Rheintal;CH;Hochdeutsch;4;4;4;3;2;2;2;2;4;5;5;5;5
UCjZx2WnAklRLfcscZj8Y6qMoeLkanRnBoQJuRhB;1;N04;2025-11-28 19:57:42;3;n04_vorarlbb_m_v2.mp3;reliable-2;kompetent-1;credible-2;sympatic-6;dialect-5;pleasant-7;natural-7;liked-7;aigen-4;easyunterrstand-6;uncomplicated-5;informed-3;attention-2;1;1;1;1;1;1;1;1;0;1;1;2;1;UCjZx2WnAklRLfcscZj8Y6qMoeLkanRnBoQJuRhB;2025-11-28 19:55:00;"[""N04"",""N01"",""Q01""]";1;age-3;dv-6;li;;1;;1;;;41 - 60;Liechtenstein;LI;Vorarlberg;1;0;1;5;4;6;6;6;3;5;4;2;1
UCjZx2WnAklRLfcscZj8Y6qMoeLkanRnBoQJuRhB;2;N01;2025-11-28 19:59:10;2;n01_kartoffel_f.mp3;reliable-2;kompetent-6;credible-1;sympatic-3;dialect-1;pleasant-4;natural-4;liked-4;aigen-4;easyunterrstand-4;uncomplicated-4;informed-4;attention-4;1;1;1;1;1;0;0;0;0;0;0;0;0;UCjZx2WnAklRLfcscZj8Y6qMoeLkanRnBoQJuRhB;2025-11-28 19:55:00;"[""N04"",""N01"",""Q01""]";1;age-3;dv-6;li;;;1;;;1;41 - 60;Liechtenstein;LI;Hochdeutsch;1;5;0;2;0;3;3;3;3;3;3;3;3
UCjZx2WnAklRLfcscZj8Y6qMoeLkanRnBoQJuRhB;3;Q01;2025-11-28 20:00:45;3;q01_sttall_m.mp3;reliable-1;kompetent-1;credible-1;sympatic-1;dialect-6;pleasant-1;natural-6;liked-1;aigen-7;easyunterrstand-2;uncomplicated-2;informed-1;attention-1;1;1;1;1;1;1;1;1;1;1;1;1;2;UCjZx2WnAklRLfcscZj8Y6qMoeLkanRnBoQJuRhB;2025-11-28 19:55:00;"[""N04"",""N01"",""Q01""]";1;age-3;dv-6;li;;1;;;1;;41 - 60;Liechtenstein;LI;Schweiz;0;0;0;0;5;0;5;0;6;1;1;0;0
vcNCvevdp1oDuDrRlz31lrR3Ap1lzMZ-WYNsqMTa;1;N01;2025-11-28 19:24:43;2;n01_kartoffel_f.mp3;reliable-5;kompetent-5;credible-4;sympatic-3;dialect-1;pleasant-3;natural-4;liked-3;aigen-6;easyunterrstand-7;uncomplicated-7;informed-6;attention-5;1;1;0;1;1;1;0;1;1;1;1;1;1;vcNCvevdp1oDuDrRlz31lrR3Ap1lzMZ-WYNsqMTa;2025-11-28 19:22:44;"[""N01"",""Q01"",""N04""]";1;age-2;dv-7;chrt;;;1;;;1;21 - 40;Schweizer Rheintal;CH;Hochdeutsch;4;4;3;2;0;2;3;2;5;6;6;5;4
vcNCvevdp1oDuDrRlz31lrR3Ap1lzMZ-WYNsqMTa;2;Q01;2025-11-28 19:25:42;1;q01_sttall_m.mp3;reliable-3;kompetent-3;credible-3;sympatic-5;dialect-2;pleasant-3;natural-2;liked-2;aigen-6;easyunterrstand-3;uncomplicated-4;informed-4;attention-3;1;1;1;1;1;1;1;1;3;1;0;0;1;vcNCvevdp1oDuDrRlz31lrR3Ap1lzMZ-WYNsqMTa;2025-11-28 19:22:44;"[""N01"",""Q01"",""N04""]";1;age-2;dv-7;chrt;;1;;;1;;21 - 40;Schweizer Rheintal;CH;Schweiz;2;2;2;4;1;2;1;1;5;2;3;3;2
vcNCvevdp1oDuDrRlz31lrR3Ap1lzMZ-WYNsqMTa;3;N04;2025-11-28 19:25:46;0;n04_vorarlbb_f_v3.mp3;reliable-4;kompetent-4;credible-4;sympatic-4;dialect-4;pleasant-4;natural-4;liked-4;aigen-4;easyunterrstand-4;uncomplicated-4;informed-4;attention-4;0;0;0;0;0;0;0;0;0;0;0;0;0;vcNCvevdp1oDuDrRlz31lrR3Ap1lzMZ-WYNsqMTa;2025-11-28 19:22:44;"[""N01"",""Q01"",""N04""]";1;age-2;dv-7;chrt;;;1;1;;;21 - 40;Schweizer Rheintal;CH;Vorarlberg;3;3;3;3;3;3;3;3;3;3;3;3;3
vRmrp_Yp2EyVYzYZ6BO9P8VpZhtWqCoBbDrZ5DsW;1;Q01;2025-11-28 19:47:50;1;q01_sttall_m.mp3;reliable-6;kompetent-7;credible-6;sympatic-7;dialect-6;pleasant-6;natural-7;liked-7;aigen-7;easyunterrstand-6;uncomplicated-6;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;vRmrp_Yp2EyVYzYZ6BO9P8VpZhtWqCoBbDrZ5DsW;2025-11-28 19:45:33;"[""Q01"",""N01"",""N04""]";1;age-4;dv-7;vbg;;1;;;1;;61 - 80;Vorarlberg;AT;Schweiz;5;6;5;6;5;5;6;6;6;5;5;6;6
vRmrp_Yp2EyVYzYZ6BO9P8VpZhtWqCoBbDrZ5DsW;2;N01;2025-11-28 19:49:09;1;n01_sttall_m.mp3;reliable-6;kompetent-6;credible-7;sympatic-7;dialect-6;pleasant-5;natural-6;liked-6;aigen-5;easyunterrstand-5;uncomplicated-6;informed-6;attention-6;1;1;1;1;1;1;1;1;1;1;1;1;1;vRmrp_Yp2EyVYzYZ6BO9P8VpZhtWqCoBbDrZ5DsW;2025-11-28 19:45:33;"[""Q01"",""N01"",""N04""]";1;age-4;dv-7;vbg;;1;;;1;;61 - 80;Vorarlberg;AT;Schweiz;5;5;6;6;5;4;5;5;4;4;5;5;5
vRmrp_Yp2EyVYzYZ6BO9P8VpZhtWqCoBbDrZ5DsW;3;N04;2025-11-28 19:50:33;1;n04_vorarlbb_f_v3.mp3;reliable-6;kompetent-6;credible-6;sympatic-7;dialect-6;pleasant-7;natural-6;liked-7;aigen-3;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;2;1;1;1;1;1;vRmrp_Yp2EyVYzYZ6BO9P8VpZhtWqCoBbDrZ5DsW;2025-11-28 19:45:33;"[""Q01"",""N01"",""N04""]";1;age-4;dv-7;vbg;;;1;1;;;61 - 80;Vorarlberg;AT;Vorarlberg;5;5;5;6;5;6;5;6;2;6;6;6;6
w3hPgeanP6_Xl9ZAvxdGvdJoCD_taaJrGkVUh_S2;1;Q01;2025-11-26 21:14:09;1;q01_sttall_m.mp3;reliable-6;kompetent-6;credible-6;sympatic-6;dialect-7;pleasant-7;natural-7;liked-7;aigen-2;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;2;1;1;1;1;w3hPgeanP6_Xl9ZAvxdGvdJoCD_taaJrGkVUh_S2;2025-11-26 21:13:27;"[""Q01"",""N01"",""N04""]";1;age-3;dv-6;at;;1;;;1;;41 - 60;Restliches �sterreich;AT;Schweiz;5;5;5;5;6;6;6;6;1;6;6;6;6
w3hPgeanP6_Xl9ZAvxdGvdJoCD_taaJrGkVUh_S2;2;N01;2025-11-26 21:14:47;1;n01_vorarlbb_m_v2.mp3;reliable-6;kompetent-6;credible-6;sympatic-6;dialect-7;pleasant-6;natural-6;liked-6;aigen-7;easyunterrstand-7;uncomplicated-7;informed-7;attention-7;1;1;1;1;1;1;1;1;1;1;1;1;1;w3hPgeanP6_Xl9ZAvxdGvdJoCD_taaJrGkVUh_S2;2025-11-26 21:13:27;"[""Q01"",""N01"",""N04""]";1;age-3;dv-6;at;;1;;1;;;41 - 60;Restliches �sterreich;AT;Vorarlberg;5;5;5;5;6;5;5;5;6;6;6;6;6
w3hPgeanP6_Xl9ZAvxdGvdJoCD_taaJrGkVUh_S2;3;N04;2025-11-26 21:15:24;1;n04_vorarlbb_f_v3.mp3;reliable-6;kompetent-6;credible-6;sympatic-6;dialect-6;pleasant-6;natural-6;liked-6;aigen-6;easyunterrstand-6;uncomplicated-6;informed-6;attention-6;1;1;1;1;1;1;1;1;1;1;1;1;1;w3hPgeanP6_Xl9ZAvxdGvdJoCD_taaJrGkVUh_S2;2025-11-26 21:13:27;"[""Q01"",""N01"",""N04""]";1;age-3;dv-6;at;;;1;1;;;41 - 60;Restliches �sterreich;AT;Vorarlberg;5;5;5;5;5;5;5;5;5;5;5;5;5
WJZlCZ93U_adplcZD1KTMRoYseQJmej2BWmnGHw4;1;Q01;2026-02-17 18:15:52;2;q01_kartoffel_f.mp3;reliable-2;kompetent-2;credible-1;sympatic-2;dialect-1;pleasant-2;natural-2;liked-2;aigen-7;easyunterrstand-5;uncomplicated-5;informed-4;attention-2;1;1;1;1;1;1;1;1;1;2;2;0;2;WJZlCZ93U_adplcZD1KTMRoYseQJmej2BWmnGHw4;2026-02-17 18:13:33;"[""Q01"",""N04"",""N01""]";1;age-2;dv-7;chrt;;;1;;;1;21 - 40;Schweizer Rheintal;CH;Hochdeutsch;1;1;0;1;0;1;1;1;6;4;4;3;1
WJZlCZ93U_adplcZD1KTMRoYseQJmej2BWmnGHw4;2;N04;2026-02-17 18:16:48;1;n04_kartoffel_f.mp3;reliable-2;kompetent-3;credible-3;sympatic-3;dialect-1;pleasant-3;natural-2;liked-2;aigen-7;easyunterrstand-5;uncomplicated-5;informed-5;attention-3;1;1;1;1;1;1;1;1;1;1;1;1;1;WJZlCZ93U_adplcZD1KTMRoYseQJmej2BWmnGHw4;2026-02-17 18:13:33;"[""Q01"",""N04"",""N01""]";1;age-2;dv-7;chrt;;;1;;;1;21 - 40;Schweizer Rheintal;CH;Hochdeutsch;1;2;2;2;0;2;1;1;6;4;4;4;2
WJZlCZ93U_adplcZD1KTMRoYseQJmej2BWmnGHw4;3;N01;2026-02-17 18:17:34;1;n01_kartoffel_f.mp3;reliable-4;kompetent-4;credible-4;sympatic-4;dialect-2;pleasant-4;natural-3;liked-4;aigen-5;easyunterrstand-6;uncomplicated-5;informed-5;attention-5;0;0;0;0;1;0;1;0;2;2;1;1;1;WJZlCZ93U_adplcZD1KTMRoYseQJmej2BWmnGHw4;2026-02-17 18:13:33;"[""Q01"",""N04"",""N01""]";1;age-2;dv-7;chrt;;;1;;;1;21 - 40;Schweizer Rheintal;CH;Hochdeutsch;3;3;3;3;1;3;2;3;4;5;4;4;4
x9SZ3syMUfis6MCru4SLlVvAR_l_ifUSU-rWkYHi;1;N04;2026-02-18 08:57:07;2;n04_vorarlbb_m_v2.mp3;reliable-4;kompetent-4;credible-3;sympatic-3;dialect-4;pleasant-3;natural-2;liked-2;aigen-6;easyunterrstand-6;uncomplicated-6;informed-4;attention-4;0;0;1;1;0;1;1;1;1;1;1;0;0;x9SZ3syMUfis6MCru4SLlVvAR_l_ifUSU-rWkYHi;2026-02-18 08:55:54;"[""N04"",""N01"",""Q01""]";1;age-2;dv-7;null;;1;;1;;;21 - 40;Ich m�chte nicht antworten.;null;Vorarlberg;3;3;2;2;3;2;1;1;5;5;5;3;3
x9SZ3syMUfis6MCru4SLlVvAR_l_ifUSU-rWkYHi;2;N01;2026-02-18 08:57:54;1;n01_sttall_m.mp3;reliable-4;kompetent-4;credible-3;sympatic-4;dialect-3;pleasant-3;natural-3;liked-4;aigen-6;easyunterrstand-4;uncomplicated-4;informed-3;attention-4;0;0;1;0;1;1;1;0;1;2;0;1;0;x9SZ3syMUfis6MCru4SLlVvAR_l_ifUSU-rWkYHi;2026-02-18 08:55:54;"[""N04"",""N01"",""Q01""]";1;age-2;dv-7;null;;1;;;1;;21 - 40;Ich m�chte nicht antworten.;null;Schweiz;3;3;2;3;2;2;2;3;5;3;3;2;3
x9SZ3syMUfis6MCru4SLlVvAR_l_ifUSU-rWkYHi;3;Q01;2026-02-18 08:58:41;1;q01_kartoffel_m.mp3;reliable-5;kompetent-5;credible-4;sympatic-3;dialect-4;pleasant-5;natural-4;liked-2;aigen-4;easyunterrstand-7;uncomplicated-7;informed-5;attention-5;1;1;2;1;2;1;0;1;0;1;1;1;1;x9SZ3syMUfis6MCru4SLlVvAR_l_ifUSU-rWkYHi;2026-02-18 08:55:54;"[""N04"",""N01"",""Q01""]";1;age-2;dv-7;null;;1;;;;1;21 - 40;Ich m�chte nicht antworten.;null;Hochdeutsch;4;4;3;2;3;4;3;1;3;6;6;4;4
XDYzRbXcJOE4sNx5ubjjVT7A2fyZja_-olOBX3ON;1;N01;2025-11-28 19:08:49;1;n01_sttall_m.mp3;reliable-6;kompetent-5;credible-6;sympatic-6;dialect-6;pleasant-7;natural-6;liked-6;aigen-5;easyunterrstand-7;uncomplicated-6;informed-6;attention-6;1;1;1;1;1;1;1;1;1;1;1;1;1;XDYzRbXcJOE4sNx5ubjjVT7A2fyZja_-olOBX3ON;2025-11-28 19:07:32;"[""N01"",""Q01"",""N04""]";1;age-3;dv-7;li;;1;;;1;;41 - 60;Liechtenstein;LI;Schweiz;5;4;5;5;5;6;5;5;4;6;5;5;5
